URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/servicerequest-orderdetail,4.0.1,draft,"2.16.840.1.113883.4.642.3.435",ServiceRequestOrderDetailsCodes,Service Request Order Details Codes,"An example value set of Codified order entry details concepts.  These concepts only make sense in the context of what is being ordered.  This example is for a patient ventilation order","StructureDefinition/agrosus-solicitacao-exame","SCT"
http://terminology.hl7.org/ValueSet/v2-0092,3.0.0,active,"2.16.840.1.113883.21.40",Hl7VSReAdmissionIndicator,hl7VS-re-admissionIndicator,"Value Set of codes which are used to specify that a patient is being re-admitted to a healthcare facility from which they were discharged, and indicates the circumstances around such re-admission.","StructureDefinition/agrosus-visita-acs,StructureDefinition/agrosus-atendimento-ubs","THO (V2)"
http://terminology.hl7.org/ValueSet/v3-ActEncounterCode,3.0.0,active,"2.16.840.1.113883.1.11.13955",ActEncounterCode,ActEncounterCode,"Domain provides codes that qualify the ActEncounterClass (ENC)","StructureDefinition/agrosus-visita-acs,StructureDefinition/agrosus-atendimento-ubs","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-PurposeOfUse,3.1.0,active,"2.16.840.1.113883.1.11.20448",PurposeOfUse,PurposeOfUse,"Supports communication of purpose of use at a general level.","StructureDefinition/agrosus-audit-event,StructureDefinition/agrosus-provenance","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ServiceDeliveryLocationRoleType,3.0.0,active,"2.16.840.1.113883.1.11.17660",ServiceDeliveryLocationRoleType,ServiceDeliveryLocationRoleType,"A role of a place that further classifies the setting (e.g., accident site, road side, work site, community location) in which services are delivered.","StructureDefinition/agrosus-solicitacao-exame","THO (V3)"
https://jefersonrl.github.io/AgroSUS-FHIR/ValueSet/agrosus-armazenamento-epi,0.1.0,active,,AgroSUSArmazenamentoEPIVS,Local de armazenamento dos EPIs,"Locais utilizados para o armazenamento dos equipamentos de proteção individual.","Questionnaire/agrosus-anamnese","Internal"
https://jefersonrl.github.io/AgroSUS-FHIR/ValueSet/agrosus-armazenamento-registros,0.1.0,active,,AgroSUSArmazenamentoRegistrosVS,Formas de armazenamento dos registros,"Formas utilizadas para armazenar os registros das aplicações de defensivos agrícolas.","Questionnaire/agrosus-anamnese","Internal"
https://jefersonrl.github.io/AgroSUS-FHIR/ValueSet/agrosus-atividade-agricola,0.1.0,draft,,AgroSUSAtividadeAgricolaVS,Principal Atividade Agrícola,"Principais atividades desenvolvidas na propriedade rural.","Questionnaire/agrosus-anamnese","Internal"
https://jefersonrl.github.io/AgroSUS-FHIR/ValueSet/agrosus-avaliacao-boas-praticas,0.1.0,active,,AgroSUSAvaliacaoBoasPraticasVS,Respostas dos indicadores de boas práticas,"Respostas permitidas para cada indicador de boa prática agrícola.","Questionnaire/agrosus-anamnese","Internal"
https://jefersonrl.github.io/AgroSUS-FHIR/ValueSet/agrosus-categoria-plano-cuidado,0.1.0,active,,AgroSUSCategoriaPlanoCuidadoVS,Categorias de Plano de Cuidado AgroSUS,"Categorias permitidas para os planos de acompanhamento AgroSUS.","StructureDefinition/agrosus-plano-acompanhamento","Internal"
